Date,Consumer Price Index_cleaned,Effective Funds Rate DFF_cleaned,GDP growth_cleaned,Historical Gold Prices_cleaned,M2SL_cleaned,T10Y2Y_cleaned,UMCSENT_cleaned,Unemployment Rate_cleaned,United States uncertainty index_cleaned,US Dollar Index (DXY)_cleaned
1991-05-31,0.0127909951394222,5.92,5.590769230769231,-0.1938521185267383,0.0115470594569844,1.38,81.93478260869564,6.848837209302325,114.99,93.129997
1991-06-03,0.0127893592531069,5.96,5.576923076923077,0.7214206437291981,0.0115457262650942,1.35,82.1,6.846511627906977,129.74,93.440002
1991-06-04,0.0073529411764639,5.96,5.563076923076923,-0.1652892561983532,0.0062651033742033,1.35,82.14,6.844186046511628,113.71,93.290001
1991-06-05,0.0073524005588021,5.88,5.549230769230769,0.0,0.0062647108835856,1.36,82.17999999999999,6.841860465116279,82.43,93.480003
1991-06-06,0.0073518600205879,5.82,5.535384615384615,0.6898454746136817,0.0062643184421506,1.37,82.22,6.839534883720931,56.77,93.699997
1991-06-07,0.0073513195618657,5.71,5.521538461538461,0.5755001370238544,0.0062639260498764,1.31,82.25999999999999,6.837209302325581,83.26,94.559998
1991-06-10,0.0073507791826132,5.83,5.507692307692308,1.416893732970026,0.0062635337067407,1.28,82.3,6.834883720930232,103.47,94.559998
1991-06-11,0.0073502388827639,5.79,5.493846153846154,-0.2418054809242287,0.0062631414127878,1.3,82.34,6.832558139534884,73.55,94.860001
1991-06-12,0.00734969866234,5.67,5.48,0.1885267977376648,0.0062627491679512,1.28,82.38,6.830232558139535,150.15,95.559998
1991-06-13,0.0073491585213414,5.79,5.466153846153846,-0.618279569892477,0.0062623569722308,1.26,82.42,6.8279069767441865,41.32,95.910004
1991-06-14,0.0073486184597459,5.71,5.452307692307692,-0.5139302136867641,0.006261964825649,1.27,82.46,6.825581395348837,155.44,95.790001
1991-06-17,0.0073480784774648,5.94,5.438461538461539,-0.271886895051654,0.0062615727281611,1.28,82.5,6.823255813953488,92.06,95.779999
1991-06-18,0.0073475385745647,5.82,5.424615384615384,0.9541984732824416,0.0062611806797896,1.32,82.54,6.82093023255814,74.45,96.730003
1991-06-19,0.0073469987510232,5.8,5.410769230769231,-0.7831487982716823,0.0062607886804899,1.38,82.58,6.818604651162791,107.52,95.550003
1991-06-20,0.0073464590067517,5.79,5.396923076923077,0.0544365813827107,0.0062603967302843,1.43,82.62,6.816279069767441,75.33,95.389999
1991-06-21,0.0073459193417946,5.75,5.383076923076922,-0.353645266594127,0.0062600048291505,1.38,82.66,6.813953488372093,83.35,95.809998
1991-06-24,0.0073453797561295,5.83,5.369230769230769,-1.4742014742014864,0.0062596129770664,1.37,82.7,6.811627906976744,65.58,95.050003
1991-06-25,0.0073448402497344,5.9,5.355384615384615,0.6927126627874758,0.0062592211740319,1.29,82.74000000000001,6.809302325581395,42.25,95.550003
1991-06-26,0.0073443008225648,5.73,5.341538461538462,0.7429829389103082,0.0062588294200693,1.32,82.78,6.806976744186047,54.5,95.300003
1991-06-27,0.0073437614746207,5.91,5.327692307692308,-0.355094236547393,0.0062584377151342,1.32,82.82000000000001,6.804651162790697,57.81,95.510002
1991-06-28,0.0073432222059244,6.74,5.313846153846153,0.9868421052631416,0.0062580460592265,1.34,82.86,6.8023255813953485,83.55,96.059998
1991-07-01,0.0073426830163647,6.38,5.3,0.1357220412594895,0.006257654452324,1.29,82.9,6.8,193.44,96.809998
1991-07-02,0.0127689459235025,6.09,5.277272727272727,-0.487937110327985,-0.0014250495204648,1.27,82.8608695652174,6.804347826086956,96.65,97.150002
1991-07-03,0.0127673156718799,5.77,5.254545454545454,0.5992917461182135,-0.0014250698284312,1.29,82.82173913043479,6.808695652173913,72.38,97.07
1991-07-04,0.0127656858364799,5.77,5.2318181818181815,0.0,-0.0014250901369416,1.29,82.78260869565217,6.8130434782608695,62.92,97.07
1991-07-05,0.0127640564171249,5.76,5.209090909090909,0.1624695369618178,-0.0014251104460627,1.3,82.74347826086957,6.817391304347826,59.74,96.709999
1991-07-08,0.0127624274137039,5.91,5.1863636363636365,0.1081373344147262,-0.0014251307557389,1.34,82.70434782608696,6.821739130434783,135.84,96.029999
1991-07-09,0.0127607988259947,5.82,5.163636363636363,-0.2970564407237419,-0.0014251510660256,1.36,82.66521739130435,6.826086956521739,162.8,96.480003
1991-07-10,0.0127591706539087,5.72,5.140909090909091,0.4604550379198269,-0.0014251713768564,1.38,82.62608695652175,6.830434782608696,102.74,96.349998
1991-07-11,0.0127575428972459,5.86,5.118181818181818,-0.7009975734699303,-0.0014251916882757,1.38,82.58695652173914,6.834782608695652,159.4,97.18
1991-07-12,0.0127559155558287,5.8,5.095454545454546,-0.1086071137659572,-0.0014252120002944,1.38,82.54782608695652,6.839130434782609,56.36,95.059998
1991-07-15,0.0127542886295461,5.96,5.072727272727272,-0.0271812992660991,-0.0014252323128571,1.38,82.50869565217391,6.843478260869565,130.58,95.209999
1991-07-16,0.0127526621182205,5.91,5.05,0.2446982055464897,-0.0014252526260305,1.37,82.4695652173913,6.8478260869565215,61.95,95.580002
1991-07-17,0.0127510360216964,5.82,5.027272727272727,0.0542446433414722,-0.001425272939759,1.36,82.4304347826087,6.852173913043479,81.85,95.239998
1991-07-18,0.012749410339774,5.83,5.004545454545454,0.0271076172404516,-0.0014252932540981,1.4,82.3913043478261,6.856521739130435,154.59,94.660004
1991-07-19,0.0127477850723423,5.75,4.9818181818181815,0.2710027100270906,-0.0014253135689812,1.39,82.35217391304349,6.860869565217391,55.59,93.480003
1991-07-22,0.0127461602192235,5.81,4.959090909090909,-0.0540540540540535,-0.0014253338844749,1.37,82.31304347826087,6.865217391304348,140.02,94.169998
1991-07-23,0.0127445357802846,5.74,4.9363636363636365,-0.6489994591671211,-0.0014253542005127,1.37,82.27391304347826,6.869565217391305,84.85,94.0
1991-07-24,0.0127429117553257,5.63,4.913636363636363,-0.3810560696788201,-0.0014253745171499,1.36,82.23478260869565,6.873913043478261,63.93,93.230003
1991-07-25,0.0127412881442356,5.82,4.890909090909091,-0.3005464480874353,-0.0014253948343756,1.33,82.19565217391305,6.878260869565217,202.59,94.190002
1991-07-26,0.0127396649468147,5.76,4.868181818181818,-0.2192381474376392,-0.0014254151521564,1.35,82.15652173913044,6.882608695652174,18.76,93.519997
1991-07-29,0.0127380421629297,5.8,4.845454545454546,0.2746498214776238,-0.0014254354705478,1.38,82.11739130434783,6.886956521739131,102.78,93.75
1991-07-30,0.0127364197924029,5.75,4.822727272727272,-1.0134209805532812,-0.0014254557894832,1.37,82.07826086956521,6.891304347826087,52.05,94.0
1991-07-31,0.0127347978350789,5.85,4.8,0.4150525733259469,-0.0014254761090293,1.39,82.0391304347826,6.895652173913044,259.33,93.489998
1991-08-01,0.0127331762908244,5.86,4.777272727272727,0.1377790024800207,-0.0014254964291304,1.36,82.0,6.9,50.63,93.980003
1991-08-02,0.013310262212185,5.72,4.754545454545454,-1.5410016510731928,-0.0001354829968769,1.37,82.04545454545455,6.902325581395349,74.85,93.360001
1991-08-05,0.0133084908171321,5.79,4.7318181818181815,-0.3633314700950296,-0.0001354831804523,1.35,82.0909090909091,6.904651162790698,77.04,92.339996
1991-08-06,0.0133067198935465,5.7,4.709090909090909,0.140252454417955,-0.0001354833640054,1.4,82.13636363636364,6.906976744186047,72.61,91.879997
1991-08-07,0.0133049494411841,6.29,4.6863636363636365,-0.0560224089635852,-0.0001354835475475,1.39,82.18181818181819,6.909302325581396,71.95,92.010002
1991-08-08,0.0133031794598892,5.71,4.663636363636363,0.224215246636783,-0.0001354837311118,1.46,82.22727272727273,6.911627906976745,57.83,92.300003
1991-08-09,0.0133014099494621,5.59,4.640909090909091,0.1677852348993092,-0.0001354839146761,1.49,82.27272727272727,6.913953488372093,65.27,92.860001
1991-08-12,0.0132996409096808,5.66,4.618181818181818,0.0,-0.0001354840982403,1.46,82.31818181818181,6.916279069767442,169.58,92.699997
1991-08-13,0.0132978723404342,5.64,4.595454545454546,-0.3908431044109317,-0.0001354842817824,1.43,82.36363636363636,6.918604651162791,113.86,92.970001
1991-08-14,0.0132961042414558,5.58,4.572727272727272,-0.2522421524663754,-0.0001354844653467,1.45,82.4090909090909,6.92093023255814,45.12,93.199997
1991-08-15,0.0132943366126125,5.77,4.55,0.702444506883948,-0.0001354846489221,1.51,82.45454545454545,6.923255813953489,16.61,93.739998
1991-08-16,0.0132925694536822,5.55,4.527272727272727,-0.1674107142857095,-0.0001354848324752,1.53,82.5,6.925581395348837,18.25,94.379997
1991-08-19,0.0132908027644651,5.54,4.504545454545454,0.950251537171587,-0.0001354850160284,1.59,82.54545454545455,6.927906976744186,139.42,96.459999
1991-08-20,0.0132890365448501,5.57,4.4818181818181815,-2.048726467331108,-0.0001354851995927,1.64,82.5909090909091,6.930232558139535,654.18,95.459999
1991-08-21,0.0132872707945708,6.24,4.459090909090909,0.7066139061616683,-0.000135485383168,1.53,82.63636363636364,6.932558139534884,170.93,93.230003
1991-08-22,0.0132855055134939,5.69,4.4363636363636365,-0.0280662363177142,-0.0001354855667323,1.51,82.68181818181819,6.934883720930233,107.38,92.900002
1991-08-23,0.0132837407013752,5.55,4.413636363636363,-0.701852891633914,-0.0001354857502744,1.42,82.72727272727273,6.937209302325582,74.22,93.589996
1991-08-26,0.0132819763580815,5.63,4.390909090909091,0.0,-0.0001354859338387,1.43,82.77272727272727,6.93953488372093,114.88,93.5
1991-08-27,0.013280212483413,5.59,4.368181818181818,0.0282725473565337,-0.0001354861174251,1.48,82.81818181818181,6.941860465116279,175.1,93.599998
1991-08-28,0.0132784490771253,5.52,4.345454545454546,0.197851893725276,-0.0001354863009894,1.52,82.86363636363636,6.9441860465116285,89.46,93.139999
1991-08-29,0.013276686139152,5.49,4.322727272727272,-0.9026798307475326,-0.0001354864845426,1.49,82.9090909090909,6.946511627906977,54.62,93.370003
1991-08-30,0.013274923669182,5.5,4.3,-1.11016225448336,-0.0001354866681069,1.46,82.95454545454545,6.948837209302326,108.68,93.489998
1991-09-02,0.0132731616671266,5.5,4.277272727272727,0.1727115716753102,-0.0001354868516822,1.46,83.0,6.9511627906976745,272.33,93.489998
1991-09-03,0.0069516857837959,5.82,4.254545454545454,-0.1724137931034541,0.0073808175391043,1.48,82.77619047619048,6.953488372093023,127.5,92.970001
1991-09-04,0.0069512025580475,5.87,4.2318181818181815,0.3742084052964944,0.0073802728146166,1.5,82.55238095238096,6.955813953488372,110.34,92.919998
1991-09-05,0.0069507193994677,5.67,4.209090909090909,-0.3728133065672545,0.0073797281705534,1.52,82.32857142857142,6.958139534883721,155.83,93.0
1991-09-06,0.006950236308012,5.53,4.186363636363636,0.2014968336212064,0.0073791836068703,1.5,82.1047619047619,6.96046511627907,106.48,92.110001
1991-09-09,0.0069497532837692,5.59,4.163636363636363,0.7181844297615703,0.0073786391235231,1.5,81.88095238095238,6.962790697674419,173.14,91.110001
1991-09-10,0.0069492703266282,5.53,4.140909090909091,0.3137478608100208,0.0073780947205337,1.52,81.65714285714286,6.965116279069767,141.04,91.169998
1991-09-11,0.0069487874365892,5.51,4.118181818181818,-1.819732726755752,0.0073775503979023,1.51,81.43333333333334,6.967441860465116,104.72,90.949997
1991-09-12,0.0069483046136742,5.53,4.095454545454546,0.2316825948450729,0.00737700615554,1.47,81.2095238095238,6.969767441860466,70.5,90.769997
1991-09-13,0.0069478218578611,5.31,4.072727272727272,-0.520080901473563,0.0073764619934912,1.48,80.98571428571428,6.972093023255814,45.58,90.779999
1991-09-16,0.0069473391691055,5.56,4.05,0.3194888178913668,0.0073759179117116,1.46,80.76190476190476,6.974418604651163,48.62,90.339996
1991-09-17,0.0069468565473851,5.61,4.027272727272727,0.2316155182397361,0.0073753739101789,1.44,80.53809523809524,6.976744186046512,100.45,90.190002
1991-09-18,0.0069463739927888,5.43,4.004545454545454,0.6065857885615422,0.0073748299888931,1.44,80.31428571428572,6.97906976744186,96.33,90.830002
1991-09-19,0.0069458915051834,5.37,3.9818181818181815,0.0861326442721743,0.007374286147832,1.41,80.09047619047618,6.98139534883721,257.74,90.949997
1991-09-20,0.006945409084591,5.24,3.959090909090909,0.0,0.0073737423869735,1.39,79.86666666666666,6.983720930232559,114.16,90.779999
1991-09-23,0.0069449267310339,5.32,3.936363636363636,0.2008032128514081,0.0073731987062952,1.38,79.64285714285714,6.986046511627907,48.94,90.07
1991-09-24,0.0069444444444455,5.32,3.913636363636363,0.7443458345261833,0.0073726551057529,1.45,79.41904761904762,6.988372093023256,50.22,90.849998
1991-09-25,0.0069439622248479,5.32,3.89090909090909,0.2557544757033403,0.007372111585413,1.46,79.1952380952381,6.9906976744186045,61.52,90.550003
1991-09-26,0.0069434800721968,5.4,3.868181818181818,-0.2551020408163351,0.0073715681451869,1.51,78.97142857142858,6.993023255813953,40.15,90.830002
1991-09-27,0.0069429979865365,5.24,3.845454545454545,-0.9661835748792202,0.0073710247850744,1.47,78.74761904761904,6.995348837209303,61.33,90.120003
1991-09-30,0.0069425159677782,5.6,3.822727272727272,1.836441893830698,0.0073704815050534,1.48,78.52380952380952,6.997674418604651,145.93,89.900002
1991-10-01,0.0069420340159664,5.4,3.8,-0.2535925612848655,0.007369938305124,1.46,78.3,7.0,142.35,90.019997
1991-10-02,0.0190138167068143,5.2,3.8393939393939394,0.5649717514124353,0.0069873696823208,1.48,77.89999999999999,7.006818181818182,87.81,89.849998
1991-10-03,0.0190102021418114,5.33,3.8787878787878793,0.2247191011236049,0.0069868814830842,1.49,77.5,7.013636363636364,78.43,89.519997
1991-10-04,0.0190065889508428,5.16,3.918181818181818,-0.1401345291479838,0.0069863933520597,1.48,77.1,7.0204545454545455,43.42,90.059998
1991-10-07,0.0190029771330868,5.22,3.9575757575757575,0.9542520348021276,0.0069859052892473,1.47,76.7,7.027272727272727,121.77,90.120003
1991-10-08,0.0189993666877663,5.18,3.996969696969697,-0.5838198498748892,0.0069854172946026,1.54,76.3,7.034090909090909,29.66,90.949997
1991-10-09,0.0189957576141486,5.15,4.036363636363636,0.0279642058165441,0.0069849293681256,1.58,75.89999999999999,7.040909090909091,86.67,90.599998
1991-10-10,0.0189921499113676,5.17,4.075757575757575,0.5032149846240008,0.0069844415098385,1.6,75.5,7.047727272727273,144.29,90.809998
1991-10-11,0.0189885435787129,5.03,4.115151515151515,-0.4728789986091719,0.0069839537196747,1.58,75.1,7.054545454545455,95.16,90.5
1991-10-14,0.0189849386153628,5.03,4.154545454545454,0.1956400223588561,0.0069834659976342,1.58,74.69999999999999,7.0613636363636365,121.85,90.889999
1991-10-15,0.0189813350205625,5.58,4.193939393939393,-0.2510460251045954,0.0069829783437169,1.61,74.3,7.068181818181818,63.32,91.519997
1991-10-16,0.0189777327935125,6.11,4.233333333333333,-0.2796420581655523,0.0069824907579008,1.59,73.89999999999999,7.075,51.27,91.260002
1991-10-17,0.0189741319334579,5.33,4.2727272727272725,0.4767246214245624,0.0069820032401635,1.62,73.5,7.081818181818182,180.16,90.75
1991-10-18,0.0189705324395994,5.2,4.3121212121212125,0.3628244487859478,0.006981515790505,1.58,73.1,7.088636363636364,60.72,90.43
1991-10-21,0.018966934311182,5.27,4.351515151515152,1.1679644048943283,0.0069810284089033,1.63,72.69999999999999,7.095454545454546,182.35,90.739998
1991-10-22,0.0189633375474063,5.25,4.390909090909091,-0.3848268279274425,0.0069805410953582,1.65,72.3,7.102272727272728,90.79,91.029999
1991-10-23,0.0189597421474951,5.21,4.430303030303031,-0.0551876379690896,0.0069800538498254,1.68,71.89999999999999,7.109090909090909,60.85,91.620003
1991-10-24,0.0189561481106936,5.22,4.46969696969697,-0.331308669243513,0.0069795666723049,1.72,71.5,7.115909090909091,139.96,91.080002
1991-10-25,0.0189525554362468,5.21,4.509090909090909,0.2770083102493048,0.0069790795627966,1.75,71.1,7.122727272727273,160.52,91.129997
1991-10-28,0.0189489641232887,5.27,4.548484848484849,-0.966850828729282,0.0069785925212784,1.77,70.69999999999999,7.129545454545455,119.15,91.889999
1991-10-29,0.0189453741711309,5.11,4.587878787878788,-0.3068340306834116,0.006978105547728,1.73,70.3,7.136363636363637,238.99,90.480003
1991-10-30,0.0189417855789963,4.44,4.627272727272727,0.5595970900951208,0.0069776186421233,1.75,69.89999999999999,7.1431818181818185,111.71,89.889999
1991-10-31,0.0189381983460634,5.23,4.666666666666667,-0.5286588759042754,0.0069771318044864,1.77,69.5,7.15,111.26,89.93
1991-11-01,0.0189346124715994,5.03,4.706060606060606,0.0839160839160912,0.0069766450347508,1.83,69.1,7.156818181818181,122.44,88.699997
1991-11-04,0.0138226553320963,5.09,4.745454545454546,-0.3912800447177234,0.0094799470820916,1.87,69.05714285714285,7.163636363636363,109.98,88.440002
1991-11-05,0.0138207449381422,5.06,4.784848484848485,0.0561167227834058,0.0094790484733042,1.86,69.0142857142857,7.170454545454545,340.69,88.540001
1991-11-06,0.0138188350722101,4.87,4.824242424242424,-0.5888951205832882,0.0094781500348917,1.88,68.97142857142856,7.177272727272727,217.67,88.580002
1991-11-07,0.0138169257340337,4.8,4.863636363636363,0.0,0.0094772517667207,1.81,68.92857142857143,7.184090909090909,336.22,88.709999
1991-11-08,0.0138150169233908,4.71,4.903030303030303,-0.4513399153737718,0.0094763536688358,1.78,68.88571428571429,7.1909090909090905,261.99,88.910004
1991-11-11,0.0138131086400816,4.71,4.942424242424242,0.5667327854916415,0.0094754557411258,1.78,68.84285714285714,7.197727272727272,171.04,88.639999
1991-11-12,0.0138112008839286,4.89,4.981818181818182,-0.0281769512538665,0.0094745579835908,1.72,68.8,7.204545454545454,84.55,88.699997
1991-11-13,0.013809293654643,4.62,5.0212121212121215,0.5073280721533235,0.009473660396142,1.76,68.75714285714285,7.211363636363636,95.49,88.540001
1991-11-14,0.0138073869520027,4.86,5.0606060606060606,-0.1962983735277701,0.009472762978735,1.75,68.71428571428571,7.218181818181818,62.08,88.260002
1991-11-15,0.0138054807758747,4.98,5.1,-0.1123911211014294,0.0094718657313475,1.79,68.67142857142856,7.225,179.21,87.860001
1991-11-18,0.0138035751259701,4.88,5.13939393939394,1.4908579465541472,0.0094709686539129,1.78,68.62857142857143,7.231818181818181,120.33,87.449997
1991-11-19,0.0138016700020671,4.78,5.178787878787879,0.6097560975609762,0.0094700717463869,1.87,68.58571428571429,7.238636363636363,137.65,86.870003
1991-11-20,0.0137997654039656,4.74,5.218181818181819,-0.1101928374655614,0.009469175008725,1.86,68.54285714285714,7.245454545454545,171.29,87.220001
1991-11-21,0.0137978613314881,4.74,5.257575757575758,0.4688361831219012,0.0094682784408828,1.89,68.5,7.252272727272727,262.97,87.110001
1991-11-22,0.0137959577843682,4.75,5.296969696969697,1.0156464452374392,0.0094673820427715,1.95,68.45714285714286,7.259090909090909,135.7,86.629997
1991-11-25,0.0137940547623838,4.89,5.336363636363637,0.2989130434782661,0.0094664858143911,1.95,68.41428571428571,7.265909090909091,178.11,86.650002
1991-11-26,0.0137921522653572,4.52,5.375757575757576,-0.7586020048767295,0.009465589755675,1.97,68.37142857142857,7.272727272727272,111.13,87.599998
1991-11-27,0.0137902502930442,4.38,5.415151515151516,0.2184002184002276,0.0094646938666009,1.99,68.32857142857144,7.279545454545454,151.98,87.839996
1991-11-28,0.0137883488452228,4.38,5.454545454545455,-0.2724053391446435,0.0094637981470802,1.99,68.28571428571429,7.286363636363636,139.47,87.860001
